j,xj,F(xj),S(xj),|F(xj)-S(xj)|,dF(xj),dS(xj),|dF(xj)-dS(xj)|,ddF(xj),ddS(xj),|ddF(xj)-ddS(xj)|
1236,2.5883034871136723,1.1848632443414415,1.2027686526948125,0.017905408353370955,-7.377416504722101,-6.96708364769825,0.4103328570238505,-74.16944296500296,-65.09212719774567,9.07731576725729
1237,2.59039927941093,1.169239875058904,1.188024138900401,0.018784263841497006,-7.531351155568225,-7.1019462492975745,0.4294049062706504,-72.72401934137382,-63.60631470010191,9.117704641271906
1238,2.5924950717081883,1.1532970882983333,1.1730002442051763,0.019703155906843017,-7.682223377252777,-7.233694896509132,0.4485284807436454,-71.24709507263333,-62.12050220249206,9.126592870141266
1239,2.594590864005446,1.1370413709838165,1.1577034948107645,0.020662123826947987,-7.829967828130068,-7.362329589333135,0.46763823879693334,-69.73931865336772,-60.63468970497099,9.10462894839673
1240,2.5966866563027042,1.1204793455477622,1.1421404169187785,0.02166107137101636,-7.974520539911516,-7.487850327769744,0.48667021214177275,-68.20135212597285,-59.14887720737944,9.052474918593404
1241,2.5987824485999624,1.103617767023119,1.1263175367308402,0.02269976970772114,-8.115818945755075,-7.610257111818529,0.5055618339365457,-66.63387078987515,-57.66306470969936,8.970806080175784
1242,2.60087824089722,1.086463520077324,1.1102413804485745,0.023777860371250403,-8.253801907739525,-7.729549941479497,0.5242519662600289,-65.03756290492628,-56.17725221213168,8.860310692794599
1243,2.6029740331944784,1.0690236159893307,1.093918474273593,0.0248948582842623,-8.388409743711097,-7.845728816753138,0.5426809269579591,-63.413129389105265,-54.69143971457514,8.721689674530126
1244,2.6050698254917366,1.0513051895710643,1.0773553444075186,0.02605015483645423,-8.519584253490505,-7.9587937376390325,0.5607905158514725,-61.76128351066369,-53.20562721695413,8.55565629370956
1245,2.6071656177889944,1.0333154960346078,1.0605585170519751,0.027243021017367308,-8.647268744429264,-8.068744704137282,0.5785240402919811,-60.08275057484376,-51.71981471937373,8.362935855470027
1246,2.6092614100862526,1.0150619078065155,1.0435345184085745,0.028472610602058968,-8.771408056303898,-8.17558171624798,0.5958263400559183,-58.37826760530933,-50.23400222178888,8.144265383520455
1247,2.6113572023835103,0.9965519112907015,1.0262898746789437,0.029737963388242195,-8.891948585536753,-8.279304773971013,0.6126438115657393,-56.64858302043431,-48.748189724168846,7.900393296265463
1248,2.6134529946807685,0.9777931035812064,1.0088311120646951,0.0310380084834887,-9.008838308733623,-8.379913877306347,0.6289244314272757,-54.89445630457897,-47.26237722657645,7.632079078002526
1249,2.6155487869780267,0.958793189126435,0.9911647567674522,0.03237156764101723,-9.122026805526826,-8.477409026254154,0.6446177792726715,-53.11665767451333,-45.77656472895549,7.340092945557835
1250,2.6176445792752845,0.9395599763462098,0.9732973349888376,0.033737358642627835,-9.23146528071449,-8.5717902208141,0.6596750599003904,-51.31596774112215,-44.29075223133165,7.025215509790499
1251,2.6197403715725427,0.9201013742031716,0.9552353729304652,0.035133998727293614,-9.337106585686033,-8.663057460986527,0.674049124699506,-49.49317716654473,-42.80493973381643,6.6882374327283
1252,2.621836163869801,0.9004253887300766,0.9369853967939561,0.03656000806387949,-9.43890523912419,-8.751210746771568,0.6876944923526231,-47.64908631690421,-41.31912723622128,6.329959080682933
1253,2.6239319561670587,0.8805401195144125,0.918553932780935,0.038013813266522534,-9.536817446975055,-8.836250078168717,0.7005673688063379,-45.784504910768966,-39.83331473856269,5.9511901722062746
1254,2.626027748464317,0.8604537561419676,0.8999475070930136,0.039493750951046014,-9.630801121676862,-8.918175455178233,0.7126256664986297,-43.900251663509266,-38.34750224099055,5.5527494225187155
1255,2.6281235407615746,0.8401745746009022,0.8811726459318195,0.040998071330917374,-9.720815900639197,-8.99698687780022,0.7238290228389772,-41.99715392770403,-36.861689743429004,5.13546418427503
1256,2.630219333058833,0.8197109336478359,0.862235875498964,0.042524941851128095,-9.806823163964749,-9.072684346034617,0.7341388179301322,-40.07604732974953,-35.37587724579803,4.700170083951498
1257,2.632315125356091,0.7990712711376466,0.8431437219960707,0.04407245085842404,-9.88878605140544,-9.14526785988121,0.7435181915242293,-38.137775402838834,-33.89006474819404,4.247710654644791
1258,2.634410917653349,0.7782641003185068,0.8239027116247639,0.045638611306257126,-9.966669478545825,-9.214737419340295,0.7519320592055294,-36.18318921646536,-32.40425225062656,3.7789369658387955
1259,2.636506709950607,0.7572980060938145,0.8045193705866541,0.047221364492839646,-10.04044015220651,-9.281093024411746,0.759347127794765,-34.213147002615884,-30.918439752997212,3.2947072496186713
1260,2.6386025022478647,0.7361816412527189,0.7850002250833701,0.048818583830651185,-10.110066585060654,-9.344334675095428,0.7657319099652256,-32.228513778822716,-29.43262725540219,2.7958865234205277
1261,2.640698294545123,0.7149237226707554,0.7653518013165228,0.05042807864576737,-10.175519109457593,-9.40446237139162,0.7710567380659725,-30.230160968227228,-27.946814757849975,2.2833462103772533
1262,2.642794086842381,0.6935330274824313,0.7455806254877357,0.05204759800530445,-10.23676989044695,-9.461476113300236,0.7752937771467145,-28.218966016838266,-26.461002260221466,1.7579637566167996
1263,2.644889879139639,0.6720183892273087,0.7256932237986328,0.05367483457132405,-10.293792937997956,-9.515375900821017,0.7784170371769399,-26.195812008140237,-24.975189762593388,1.2206222455468492
1264,2.646985671436897,0.650388693971323,0.7056961224508259,0.055307428479502874,-10.346564118408436,-9.566161733954235,0.7804023844542005,-24.161587275225045,-23.489377265039526,0.6722100101855197
1265,2.6490814637341553,0.6286528764050968,0.6855958476459378,0.05694297124084102,-10.395061164898323,-9.61383361269994,0.7812275521983825,-22.117185010623196,-22.003564767458858,0.11362024316433761
1266,2.651177256031413,0.6068199159208408,0.6653989255855931,0.05857900966475227,-10.4392636873834,-9.65839153705795,0.7808721503254503,-20.06350287399398,-20.517752269847307,0.4542493958533278
1267,2.6532730483286713,0.58489883266967,0.6451118824714024,0.060213049801732366,-10.479153181424609,-9.699835507028327,0.7793176743962817,-18.00144259785708,-19.031939772224316,1.0304971743672375
1268,2.655368840625929,0.562898683601051,0.6247412445049942,0.061842560903943244,-10.514713036349159,-9.738165522610961,0.7765475137381976,-15.931909591537092,-17.546127274645396,1.6142176831083042
1269,2.6574646329231872,0.5408285584860463,0.6042935378879798,0.06346497940193352,-10.545928542539947,-9.773381583806147,0.7725469587338001,-13.855812543488229,-16.060314777072403,2.204502233584174
1270,2.6595604252204454,0.5186975759262139,0.583775288821982,0.06507771289576814,-10.572786897889902,-9.805483690613622,0.7673032072762798,-11.774063022184054,-14.574502279445179,2.800439257261125
1271,2.661656217517703,0.4965148793498192,0.5631930235086262,0.06667814415880702,-10.595277213418562,-9.834471843033407,0.7608053703851549,-9.687575075738764,-13.088689781863717,3.401114706124954
1272,2.6637520098149614,0.474289632997151,0.5425532681495222,0.06826363515237122,-10.613390518048394,-9.86034604106568,0.7530444769827138,-7.5972648304390376,-11.602877284267889,4.005612453828851
1273,2.6658478021122196,0.4520310178967637,0.5218625489462945,0.06983153104953077,-10.627119762538667,-9.883106284710209,0.7440134778284584,-5.504050088368047,-10.117064786658414,4.613014698290367
1274,2.6679435944094774,0.42974822783428795,0.501127392100567,0.07137916426627905,-10.636459822575286,-9.902752573967158,0.7337072486081286,-3.4088499242867765,-8.631252289083735,5.222402364796958
1275,2.6700393867067356,0.40745046531568785,0.48035432381395043,0.07290385849826259,-10.641407501015129,-9.919284908836513,0.7221225921786161,-1.3125842819598617,-7.145439791473878,5.832855509514016
1276,2.6721351790039933,0.38514693752672063,0.4595498702880732,0.07440293276135257,-10.64196152928394,-9.932703289318141,0.7092582399657985,0.7838264298984243,-5.659627293868261,6.443453723766686
1277,2.6742309713012515,0.36284685229029817,0.4387205577245465,0.07587370543424832,-10.638122567927152,-9.943007715412193,0.6951148525149584,2.879461741887718,-4.173814796288052,7.053276538175769
1278,2.6763267635985097,0.34055941402365625,0.4178729123249937,0.07731349830133744,-10.629893206313437,-9.950198187118627,0.6796950191948099,4.973401528204647,-2.6880022986833,7.6614038268879465
1279,2.6784225558957675,0.31829381969695936,0.3970134602910394,0.07871964059408004,-10.617277961491043,-9.954274704437378,0.6630032570536653,7.064726410782079,-1.2021898010967529,8.266916211878831
1280,2.6805183481930257,0.2960592547952251,0.37614872782429404,0.08008947302906894,-10.600283276197471,-9.955237267368588,0.6450460088288832,9.15251816309638,0.28362269649106564,8.868895466605315
1281,2.6826141404902835,0.27386488928532743,0.35528524112638604,0.08142035184105861,-10.57891751602338,-9.95308587591211,0.6258316401112687,11.235860113467112,1.769435194125501,9.46642491934161
1282,2.6847099327875417,0.25171987358977466,0.3344295263989264,0.08270965280915177,-10.553190965731883,-9.947820530067897,0.6053704356639855,13.313837547678744,3.2552476917206032,10.058589855958141
1283,2.6868057250848,0.22963333456914226,0.3135881098435394,0.08395477527439715,-10.523115824734981,-9.93944122983616,0.583674594898822,15.385538110737288,4.741060189275287,10.644477921462002
1284,2.6889015173820576,0.20761437151483011,0.2927675176618484,0.08515314614701827,-10.488706201728993,-9.927947975216858,0.5607582265121351,17.45005220759425,6.226872686878362,11.223179520715888
1285,2.690997309679316,0.18567205215393875,0.2719742760554645,0.08630222390152573,-10.449978108491386,-9.913340766209828,0.5366373422815585,19.50647340265866,7.7126851845022335,11.793788218156426
1286,2.693093101976574,0.16381540866807254,0.2512149112260118,0.08739950255793927,-10.406949452841822,-9.895619602815144,0.5113298500266783,21.553898817916505,9.198497682081122,12.355401135835383
1287,2.695188894273832,0.14205343372770135,0.23049594937511436,0.08844251564741301,-10.359640030770317,-9.874784485032926,0.48485554573739087,23.591429529494253,10.684310179655803,12.90711934983845
1288,2.69728468657109,0.12039507654392345,0.20982391670438255,0.0894288401604591,-10.308071517736133,-9.850835412863068,0.4572361048730649,25.618170962482083,12.170122677287695,13.448048285194387
1289,2.6993804788683478,0.09884923893935005,0.18920533941544523,0.09035610047609519,-10.252267459141226,-9.823772386305437,0.4284950728357888,27.63323328384527,13.655935174895856,13.977298108949416
1290,2.701476271165606,0.07742477143976134,0.16864674370991337,0.09122197227015202,-10.192253259982243,-9.793595405360266,0.3986578546219768,29.635731793257992,15.141747672455795,14.493984120802198
1291,2.703572063462864,0.056130469388378346,0.14815465578941048,0.09202418640103213,-10.128056173685946,-9.760304470027517,0.36775170365842946,31.624787311675867,16.627560170054966,14.9972271416209
1292,2.705667855760122,0.034975069084315746,0.12773560185556074,0.09276053277124499,-10.059705290132582,-9.723899580307076,0.3358057098255056,33.59952656749029,18.113372667659736,15.486153899830551
1293,2.70776364805738,0.013967243947013208,0.1073961081099751,0.0934288641629619,-9.987231522872726,-9.684380736199028,0.302850786673698,35.559082580084635,19.59918516525692,15.959897414827715
1294,2.7098594403546383,-0.006884399291683663,0.08714270075427744,0.0940271000459611,-9.91066759554321,-9.641747937703311,0.26891965783989846,37.50259504062599,21.08499766286419,16.4175973777618
1295,2.711955232651896,-0.02757132436617077,0.06698190599009185,0.09455323035626262,-9.830048027487917,-9.596001184819961,0.23404684266795606,39.42921068992926,22.570810160447348,16.858400529481916
1296,2.7140510249491543,-0.048085069224767074,0.046920250019029164,0.09500531924379624,-9.745409118589876,-9.547140477549036,0.19826864104084052,41.3380836932248,24.056622658033895,17.281461035190908
1297,2.716146817246412,-0.0684172497447526,0.026964259042717542,0.09538150878747015,-9.656788933321444,-9.495165815890463,0.161623117430981,43.228376011661865,25.542435155639087,17.68594085602278
1298,2.7182426095436703,-0.0885595634132213,0.0071204592627681085,0.0956800226759894,-9.564227284019221,-9.440077199844236,0.12415008417498541,45.099257770393116,27.028247653239724,18.071010117153392
1299,2.7203384018409285,-0.10850379297200663,-0.012604623119195135,0.0958991698528115,-9.46776571339157,-9.381874629410369,0.08589108398120082,46.949907623066906,28.514060150843118,18.435847472223788
1300,2.722434194138186,-0.1282418100252169,-0.03220446190154855,0.09603734812366835,-9.367447476265824,-9.32055810458886,0.046889371676963165,48.7795131125801,29.99987264843136,18.779640464148738
1301,2.7245299864354444,-0.1477655786076934,-0.0516725308826807,0.0960930477250127,-9.263317520583652,-9.256127625379763,0.007189895203888241,50.58727102792322,31.485685146022202,19.10158588190102
1302,2.7266257787327026,-0.167067158712848,-0.07100230386096809,0.0960648548518799,-9.155422467652818,-9.188583191783,0.03316072413018212,52.37238775696378,32.971497643630734,19.40089011333305
1303,2.7287215710299604,-0.1861387097783515,-0.09018725463478663,0.09595145514356487,-9.043810591663958,-9.117924803798601,0.07411421213464386,54.13407963501444,34.45731014121219,19.676769493802247
1304,2.7308173633272186,-0.20497249412816204,-0.10922085700252529,0.09575163712563675,-8.928531798481153,-9.044152461426636,0.11562066294548323,55.87157328903507,35.943122638811026,19.928450650224043
1305,2.7329131556244763,-0.22356088036928745,-0.12809658476255614,0.09546429560673131,-8.809637603716236,-8.967266164666963,0.15762856095072664,57.58410597730855,37.428935136418765,20.155170840889788
1306,2.7350089479217345,-0.24189634674191574,-0.14680791171326757,0.09508843502864817,-8.687181110095699,-8.887265913519686,0.20008480342398727,59.27092592445294,38.91474763400373,20.356178290449208
1307,2.7371047402189927,-0.25997148442132956,-0.16534831165303604,0.09462317276829352,-8.561216984130793,-8.80415170798478,0.2429347238539865,60.93129265161237,40.40056013160457,20.530732520007795
1308,2.7392005325162505,-0.27777900077023593,-0.18371125838023797,0.09406774238999796,-8.43180143210062,-8.717923548062236,0.2861221159616161,62.564477301689244,41.88637262919451,20.678104672494733
1309,2.7412963248135087,-0.29531172254004945,-0.20189022569326165,0.0934214968467878,-8.298992175358912,-8.628581433752093,0.329589258393181,64.16976295947177,43.372185126795046,20.797577832676723
1310,2.7433921171107665,-0.31256259901969535,-0.2198786873904797,0.09268391162921566,-8.16284842497557,-8.536125365054268,0.37327694007869816,65.74644496651366,44.85799762439727,20.888447342116393
1311,2.7454879094080247,-0.3295247051306263,-0.23767011727028006,0.09185458786034625,-8.023430855723568,-8.440555341968835,0.41712448624526743,67.29383123063485,46.343810121986536,20.950021108648315
1312,2.747583701705283,-0.34619124446658733,-0.2552579891310394,0.09093325533554791,-7.880801579423396,-8.341871364495756,0.4610697850723593,68.81124252989738,47.82962261958901,20.981619910308375
1313,2.7496794940025406,-0.3625555522769092,-0.2726357767711343,0.0899197755057749,-7.735024117655893,-8.240073432635054,0.5050493149791606,70.29801281093387,49.31543511717556,20.98257769375831
1314,2.751775286299799,-0.3786110983919351,-0.2897969539889528,0.0888141444029823,-7.586163373856094,-8.135161546386751,0.5489981725306574,71.75348948148924,50.80124761477198,20.95224186671726
1315,2.753871078597057,-0.3943514900893143,-0.3067349945828713,0.08761649550644302,-7.434285604800234,-8.027135705750762,0.5928501009505283,73.17703369704942,52.287060112380864,20.88997358466856
1316,2.755966870894315,-0.40977047489992496,-0.3234433723512667,0.08632710254865827,-7.279458391498277,-7.915995910727165,0.636537519228888,74.5680206414327,53.77287260996592,20.795148031466773
1317,2.758062663191573,-0.42486194335220334,-0.33991556109252663,0.08494638225967671,-7.121750609504543,-7.80174216131596,0.6799915518114164,75.92583980122167,55.25868510756964,20.66715469365203
1318,2.7601584554888308,-0.4396199316536044,-0.35614503460502434,0.08347489704858008,-6.961232398660279,-7.684374457517068,0.723142058856789,77.24989523390857,56.74449760517483,20.505397628733746
1319,2.762254247786089,-0.45403862430811354,-0.3721252666871471,0.08191335762096641,-6.797975132280401,-7.563892799330561,0.76591766705016,78.53960582964532,58.230310102751815,20.30929572689351
1320,2.764350040083347,-0.46811235666857065,-0.3878497311372719,0.08026262553129876,-6.632051385798911,-7.44029718675646,0.8082458009575495,79.79440556647522,59.71612260034432,20.0782829661309
1321,2.766445832380605,-0.4818356174227515,-0.40331190175377596,0.07852371566897554,-6.463534904886042,-7.313587619794731,0.8500527149086894,81.01374375894004,61.20193509794803,19.811808660992007
1322,2.768541624677863,-0.49520305101208584,-0.41850525233504615,0.07669779867703969,-6.292500573051421,-7.1837640984453355,0.8912635253939145,82.19708529995069,62.68774759554362,19.509337704407066
1323,2.7706374169751213,-0.5082094599819349,-0.43342325667945947,0.07478620330247543,-6.119024378747696,-7.050826622708318,0.9318022439606217,83.34391089581433,64.17356009314317,19.170350802671166
1324,2.772733209272379,-0.5208498072624244,-0.44805938858539335,0.07279041867703101,-5.943183381988739,-6.914775192583672,0.9715918105949335,84.45371729431636,65.6593725907418,18.794344703574566
1325,2.7748290015696373,-0.5331192183788396,-0.46240712185123434,0.07071209652760524,-5.765055680496919,-6.775609808071381,1.010554127574462,85.52601750575899,67.14518508834232,18.38083241741667
1326,2.776924793866895,-0.5450129835905502,-0.4764599302753566,0.06855305331519357,-5.584720375395172,-6.633330469171454,1.048610093776282,86.56034101685279,68.6309975859365,17.92934343091629
1327,2.7790205861641533,-0.5565265599576112,-0.49021128765614674,0.0663152723014645,-5.402257536457776,-6.487937175883907,1.0856796394261314,87.5562339973755,70.11681008352346,17.43942391385204
1328,2.7811163784614115,-0.567655573334056,-0.5036546677919819,0.06400090554207416,-5.21774816693612,-6.339429928208724,1.1216817612726038,88.51325949950045,71.6026225811223,16.910636918378145
1329,2.7832121707586692,-0.5783958202870514,-0.5167835444812399,0.06161227580581152,-5.031274167974344,-6.187808726145934,1.1565345581715905,89.43099764971093,73.08843507870674,16.342562571004194
1330,2.7853079630559274,-0.5887432699410748,-0.5295913915223066,0.05915187841876823,-4.842918302630275,-6.033073569695537,1.1901552670652622,90.30904583321663,74.57424757631681,15.734798256899822
1331,2.787403755353185,-0.5986940657462538,-0.5420716827135571,0.05662238303269673,-4.652764159518435,-5.875224458857425,1.22246029933899,91.14701887078671,76.06006007393216,15.086958796854546
1332,2.7894995476504434,-0.6082445271701602,-0.5542178918533768,0.05402663531678342,-4.460896116089824,-5.714261393631684,1.2533652775418602,91.94454918792773,77.5458725715033,14.398676616424439
1333,2.7915953399477016,-0.6173911513122519,-0.5660234927401435,0.05136765857210834,-4.267399301565732,-5.55018437401838,1.282785072452648,92.70128697632708,79.03168506909107,13.669601907236014
1334,2.7936911322449594,-0.6261306144403027,-0.5774819591722354,0.048648655268067276,-4.072359559541052,-5.382993400017445,1.3106338404763926,93.41690034749439,80.51749756670537,12.899402780789018
1335,2.7957869245422176,-0.6344597734481205,-0.5885867649480377,0.0458730085000828,-3.8758634102738263,-5.212688471628801,1.3368250613549746,94.09107547853226,82.0033100643076,12.087765414224663
1336,2.7978827168394758,-0.6423756672339087,-0.599331383865928,0.04304428336798072,-3.6779980126778415,-5.039269588852541,1.3612715761746994,94.72351674997125,83.48912256189584,11.234394188075413
1337,2.7999785091367335,-0.6498755179986806,-0.6097092897242848,0.040166228274395754,-3.4788511260346127,-4.862736751688703,1.3838856256540906,95.31394687561011,84.97493505947963,10.33901181613048
1338,2.8020743014339917,-0.6569567324641634,-0.619713956321493,0.037242776142670464,-3.2785110714413164,-4.683089960137232,1.4045788886959154,95.86210702430459,86.46074755708949,9.401359467215102
1339,2.8041700937312495,-0.6636169030096171,-0.6293388574559284,0.03427804555368863,-3.0770666930126502,-4.500329214198073,1.423262521185423,96.36775693364851,87.94656005468875,8.421196878959762
1340,2.8062658860285077,-0.6698538087271237,-0.6385774669259757,0.03127634180114802,-2.874607318852302,-4.3144545138713255,1.4398471950190235,96.83067501550094,89.43237255226244,7.398302463238508
1341,2.808361678325766,-0.6756654163948357,-0.6474232585300133,0.028242157864822426,-2.6712227218123483,-4.125465859156958,1.4542431373446099,97.25065845331007,90.91818504988007,6.332473403430001
1342,2.8104574706230236,-0.6810498813677837,-0.6558697060664196,0.02518017530136407,-2.467003080057151,-3.9333632500548967,1.4663601699977455,97.62752329119247,92.40399754747891,5.223525743713566
1343,2.812553262920282,-0.686005548385852,-0.6639102833335786,0.02209526505227344,-2.262038937448887,-3.738146686565255,1.4761077491163679,97.96110451472921,93.88981004505402,4.071294469675195
1344,2.81464905521754,-0.6905309522985446,-0.6715384641298691,0.018992488168675492,-2.0564211637731122,-3.5398161686879765,1.4833950049148643,98.2512561234413,95.37562254267425,2.875633580767044
1345,2.816744847514798,-0.694624818706248,-0.6787477222536696,0.0158770964525784,-1.8502409148207017,-3.338371696423012,1.4881307816023104,98.49785119491445,96.86143504025242,1.6364161546620295
1346,2.818840639812056,-0.6982860645177027,-0.6855315315033639,0.01275453301433882,-1.6435895923442008,-3.133813269770546,1.490223677426345,98.70078194054467,98.34724753784353,0.35353440270114334
1347,2.8209364321093138,-0.7015137984234228,-0.6918833656773296,0.00963043274609321,-1.4365588039064987,-2.9261408887303393,1.4895820848238406,98.85995975287919,99.8330600354717,0.9731002825925117
1348,2.823032224406572,-0.7043073212848838,-0.6977966985739492,0.00651062271093461,-1.229240322638586,-2.7153545533024754,1.4861142306638895,98.9753152445333,101.31887253304657,2.343557288513267
1349,2.82512801670383,-0.7066661264392795,-0.7032650039916022,0.0034011224476773183,-1.0217260469250846,-2.50145426348705,1.4797282165619652,99.04679827866492,102.72587239935788,3.6790741206929596
1350,2.827223809001088,-0.7085898999197334,-0.7082817557286678,0.00030814419106561797,-0.8141079600345943,-2.2847703690951144,1.47066240906052,99.07437799099424,103.5489668857762,4.474588894781959
1351,2.829319601298346,-0.7100785205908637,-0.7128418122727078,0.0027632916818440822,-0.6064780897124011,-2.0674200091105868,1.4609419193981856,99.05804280335843,103.29722573327531,4.239182929916879
1352,2.831415393595604,-0.7111320601996318,-0.7169475215892498,0.005815461389617971,-0.398928467754366,-1.8517913090552798,1.4528628413009137,98.99780042879529,102.33217080649742,3.334370377702129
1353,2.833511185892862,-0.7117507833414689,-0.7206037521960025,0.008852968854533572,-0.19155108957832856,-1.638486058434696,1.4469349688563675,98.89367786815417,101.22343688500554,2.3297590168513693
1354,2.8356069781901203,-0.7119351473416808,-0.7238153745101146,0.011880227168433732,0.015562126187979142,-1.4275047104040868,1.4430668365920658,98.745721398235,100.11459485293403,1.3688734546990275
1355,2.837702770487378,-0.7116858020521939,-0.7265872589487312,0.014901456896537324,0.22231937808546254,-1.2188472649629307,1.4411666430483931,98.55399655146132,99.0057528209097,0.45175626944838143
1356,2.8397985627846363,-0.7110035895637228,-0.7289242759290011,0.017920686365278327,0.42862902215108234,-1.0125137221115064,1.4411427442625886,98.31858808709522,97.89691078878235,0.42167729831287204
1357,2.8418943550818945,-0.7098895438334929,-0.7308312958680703,0.020941752034577377,0.6343996121754232,-0.8085040818499236,1.4429036940253468,98.0395999540083,96.78806875677682,1.251531197231472
1358,2.8439901473791522,-0.708344890228678,-0.7323131891830865,0.02396829895440855,0.8395399398738972,-0.6068183441776489,1.446358284051546,97.71715524502362,95.67922672478686,2.037928520236761
1359,2.8460859396764104,-0.7063710449857525,-0.733374826291195,0.027003781305442454,1.043959074953404,-0.40745650909510706,1.451415584048511,97.35139614284927,94.5703846925691,2.781011450280161
1360,2.848181731973668,-0.7039696145860015,-0.7340210776095448,0.030051463023543334,1.2475664050565407,-0.210418576602828,1.4579849816593686,96.94248385762774,93.46154266047812,3.480941197149619
1361,2.8502775242709264,-0.7011423950474519,-0.7342568135552834,0.03311441850783148,1.450271675566689,-0.015704546699750556,1.4659762222664394,96.49059855612735,92.35270062855348,4.137897927573874
1362,2.8523733165681846,-0.6978913711335504,-0.7340869045455554,0.03619553341200499,1.6519850292554823,0.17668558061380243,1.47529944864168,95.9959392826083,91.24385859644623,4.752080686162074
1363,2.8544691088654424,-0.6942187154789248,-0.7335162209975095,0.039297505518584686,1.8526170457559088,0.3667518053373063,1.4858652404186026,95.45872387139725,90.13501656431592,5.323707307081335
1364,2.8565649011627006,-0.6901267876326105,-0.7325496333282926,0.04242284569568211,2.0520787808438703,0.5544941274712302,1.4975846533726402,94.87918885120787,89.02617453229232,5.853014318915555
1365,2.8586606934599588,-0.685618133019178,-0.7311920119550512,0.04557387893587328,2.250281805509959,0.7399125470155916,1.5103692584943673,94.25758934125214,87.91733250030025,6.340256840951895
1366,2.8607564857572165,-0.6806954818182,-0.729448227294933,0.04875274547673292,2.4471382448054158,0.9230070639704262,1.5241311808349896,93.59419893918529,86.80849046816957,6.785708471015724
1367,2.8628522780544747,-0.6753617477625574,-0.7273231497650834,0.05196140200252597,2.642560816444731,1.103777678335157,1.538783138109574,92.88930960093427,85.69964843601498,7.189661164919286
1368,2.8649480703517325,-0.6696200268561241,-0.7248216497826527,0.05520162292652864,2.836462869147429,1.2822243901102606,1.5542384790371686,92.14323151246484,84.59080640403837,7.552425108426462
1369,2.8670438626489907,-0.6634735960113598,-0.7219485977647846,0.05847500175342479,3.0287584207035323,1.4583471992960064,1.5704112214075259,91.35629295353861,83.4819643720382,7.874328581500407
1370,2.869139654946249,-0.6569259116074551,-0.7187088641286274,0.061782952521172385,3.219362195744328,1.6321461058920634,1.5872160898522647,90.52884015352609,82.37312233994194,8.155717813584147
1371,2.8712354472435067,-0.6499806079696251,-0.7151073192913282,0.06512671132170311,3.408189663203164,1.8036211098982857,1.6045685533048784,89.66123713933393,81.2642803078516,8.396956831482328
1372,2.873331239540765,-0.6426414957702321,-0.711148833670034,0.0685073378998019,3.5951570734492964,1.9727722113148811,1.6223848621344152,88.75386557551528,80.15543827582351,8.598427299691764
1373,2.8754270318380226,-0.6349125603524526,-0.7068382776818916,0.07192571732943898,3.7801814950781925,2.1395994101419027,1.6405820849362898,87.80712459663474,79.04659624371178,8.760528352922961
1374,2.877522824135281,-0.626797959977195,-0.7021805217440478,0.07538256176685276,3.963180851342928,2.3041027063789468,1.6590781449639813,86.82143063195802,77.93775421160716,8.883676420350866
1375,2.879618616432539,-0.6183020239940722,-0.69718043627365,0.07887841227957781,4.144073956209747,2.4662821000264814,1.6777918561832652,85.79721722254747,76.82891217958229,8.968305042965184
1376,2.881714408729797,-0.6094292509372128,-0.6918428916878463,0.08241364075063351,4.322780550022579,2.6261375910843037,1.6966429589382757,84.73493483084111,75.72007014752649,9.014864683314627
1377,2.883810201027055,-0.6001843065467322,-0.6861727584037818,0.08598845185704962,4.499221334760957,2.7836691795525215,1.7155521552084356,83.63505064279768,74.61122811547233,9.02382252732535
1378,2.885905993324313,-0.5905720217167804,-0.6801749068386038,0.08960288512182346,4.673318008874981,2.938876865431067,1.734441143443914,82.49804836269958,73.50238608340875,8.995662279290826
1379,2.888001785621571,-0.5805973903710187,-0.6738542074094616,0.09325681703844291,4.844993301683062,3.091760648719902,1.75323265296316,81.3244280006985,72.39354405133537,8.930883949363135
1380,2.890097577918829,-0.5702655672664749,-0.6672155305334988,0.09694996326702388,5.014171007316845,3.242320529419057,1.7718504778977882,80.11470565319874,71.28470201924398,8.83000363395476
1381,2.892193370216087,-0.5595818657267729,-0.6602637466278658,0.10068188090109287,5.180776018198026,3.390556507528426,1.7902195106696,78.86941327617835,70.17585998718967,8.693553288988682
1382,2.894289162513345,-0.5485517553056578,-0.6530037261097068,0.104451970804049,5.344734358033504,3.5364685830482703,1.8082657749852338,77.58909845153933,69.06701795514245,8.522080496396882
1383,2.8963849548106033,-0.5371808593819349,-0.6454403393961694,0.10825948001423447,5.505973214312906,3.680056755978389,1.8259164583345169,76.2743241465997,67.95817592307193,8.316148223527762
1384,2.898480747107861,-0.5254749526868074,-0.6375784569044034,0.11210350421759596,5.664420970295413,3.821321026318824,1.8430999439765885,74.92566846682493,66.84933389103118,8.076334575793751
1385,2.9005765394051193,-0.5134399587647235,-0.6294229490515515,0.11598299028682801,5.8200072364713105,3.9602613940696894,1.859745842401621,73.54372440191062,65.74049185894448,7.803232542966143
1386,2.9026723317023775,-0.5010819473688681,-0.6209786862547628,0.1198967388858947,5.972662881484292,4.096877859230707,1.8757850222535852,72.12909956532957,64.6316498268591,7.497449738470465
1387,2.9047681239996352,-0.4884071317924069,-0.6122505389311865,0.12384340713877962,6.122320062501398,4.231170421802102,1.8911496406992958,70.68241592745397,63.5228077948317,7.1596081326222745
